Link,Bedrooms,Bathrooms,Area,Price,Price_per_meter,Address,City,Location1,Location2,Unit,Type,Rent_sale
https://remax.com.eg/property/for-sale-village-west-compound-dorra-developments-phase-3-apartment-4077,3,3,149,"EGP 10,048,000",67436.24,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-i-city-october-compound-mountain-view-developments-phase-club-park-apartment-4068,2,2,125,"EGP 6,500,000",52000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-i-city-october-compound-mountain-view-developments-phase-lagoon-beach-park-i-villa-roof-4070,3,3,205,"EGP 9,022,564",44012.51,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-village-west-compound-dorra-developments-phase-1-apartment-4078,3,3,164,"EGP 11,365,200",69300.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-upville-compound-wadi-el-nile-developments-phase-1-twin-house-4079,3,4,383,"EGP 13,500,000",35248.04,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-garden-lakes-compound-hyde-park-developments-phase-lakeside-townhouse-corner-4054,3,4,215,"EGP 22,017,000",102404.65,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-garden-lakes-compound-hyde-park-developments-phase-water-side-apartment-4064,3,3,145,"EGP 12,190,000",84068.97,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-the-second-tourist-apartment-4080,3,3,250,"EGP 5,200,000",20800.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-green-4-compound-mabany-edris-developments-twin-house-4065,4,5,252,"EGP 13,000,000",51587.3,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-green-5-compound-mabany-edris-dvelopments-apartment-4066,3,3,204,"EGP 9,000,000",44117.65,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-i-city-october-compound-mountain-view-developments-phase-club-park-apartment-4069,3,2,130,"EGP 7,175,500",55196.15,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-vye-compound-sodic-developments-duplex-4052,3,3,305,"EGP 15,917,000",52186.89,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-village-west-compound-dorra-developments-phase-2-apartment-4056,2,2,123,"EGP 7,136,000",58016.26,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-west-hills-compound-inertia-developments-penthouse-4046,4,5,360,"EGP 15,000,000",41666.67,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-yasmin-green-land-compound-standalone-villa-4048,5,6,500,"EGP 32,000,000",64000.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-khamayl-compound-phase-3a-apartment-4037,3,2,170,"EGP 7,500,000",44117.65,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-yasmin-compound-standalone-villa-4047,7,7,700,"EGP 30,000,000",42857.14,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-yasmin-compound-twin-house-4045,3,4,350,"EGP 15,500,000",44285.71,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-westown-compound-sodic-developments-apartment-4044,3,3,198,"EGP 17,000,000",85858.59,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-naia-west-compound-apartment-135m-4059,2,3,135,"EGP 8,453,450",62618.15,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-grand-heights-compound-kuwadico-developments-townhouse-284m-4061,4,4,284,"EGP 15,000,000",52816.9,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-grand-heights-compound-kuwadico-developments-standalone-villa-410m-4060,5,7,410,"EGP 24,000,000",58536.59,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-forty-west-compound-sodic-developments-penthouse-4051,2,3,300,"EGP 750,000",2500.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-ever-green-compound-pyramids-developments-twin-house-4050,4,3,250,"EGP 16,500,000",66000.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zayed-dunes-compound-townhouse-corner-4036,4,4,235,"EGP 18,500,000",78723.4,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-khamayl-compound-twin-house-4040,6,3,349,"EGP 25,000,000",71633.24,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-khamayl-compound-twin-house-4038,5,5,306,"EGP 20,500,000",66993.46,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-khamayl-compound-phase-3-apartment-4032,3,3,181,"EGP 4,350,000",24033.15,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zayed-dunes-compound-ofouk-developments-apartment-4033,2,2,146,"EGP 7,500,000",51369.86,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-khamayl-compound-phase-2-apartment-4034,3,2,172,"EGP 5,637,500",32776.16,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-150-m-iskandar-ibrahim-main-road-steps-from-the-sea-4028,3,1,180,"EGP 3,800,000",21111.11,"Hay Awal El Montazah - Alexandria , Egypt",Alexandria,Hay Awal El Montazah,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-nada-compound-twin-house-4043,4,4,315,"EGP 28,700,000",91111.11,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-khamayl-compound-phase-2-apartment-4035,3,2,171,"EGP 5,637,500",32967.84,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zayed-heights-compound-duplex-4029,4,4,350,"EGP 9,000,000",25714.29,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-khamayl-compound-twin-house-4039,6,5,306,"EGP 20,500,000",66993.46,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-westown-compound-sodic-developments-apartment-4042,3,3,250,"EGP 17,425,000",69700.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zayed-regency-compound-ofuk-developments-apartment-4025,3,3,245,"EGP 13,000,000",53061.22,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zed-elsheikh-zayed-ora-developments-phase-2-apartment-4014,2,2,102,"EGP 8,500,000",83333.33,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-beverly-hills-compound-sodic-developments-phase-1-apartment-4016,3,3,231,"EGP 12,000,000",51948.05,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zayed-regency-compound-ofouk-developments-penthouse-4024,3,2,235,"EGP 13,000,000",55319.15,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zayed-regency-compound-ofouk-developments-penthouse-4021,2,2,207,"EGP 7,612,500",36775.36,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zed-elsheikh-zayed-ora-developments-apartment-4017,2,2,144,"EGP 15,915,000",110520.83,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zed-elsheikh-zayed-ora-developments-phase-1-loft-4006,2,3,184,"EGP 20,500,000",111413.04,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zayed-regency-compound-ofouk-developments-apartment-4018,3,3,162,"EGP 7,500,000",46296.3,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-atrio-compound-iwan-developments-twin-house-4003,4,4,246,"EGP 19,000,000",77235.77,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zed-elsheikh-zayed-ora-developments-phase-2-studio-4015,1,1,56,"EGP 6,012,000",107357.14,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zayed-regency-compound-ofouk-developments-apartment-4019,3,3,265,"EGP 9,660,000",36452.83,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-continental-gardens-compound-penthouse-4023,4,3,254,"EGP 10,762,500",42372.05,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zed-elsheikh-zayed-ora-developments-phase-2-studio-eighth-floor-4002,1,1,57,"EGP 6,251,000",109666.67,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-aeon-compound-marakez-developments-apartment-3995,3,4,250,"EGP 20,200,000",80800.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-rent-finished-commercial-downtown-mall-zayed-3972,3,1,100,"EGP 50,000",500.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Commercial,Rent
https://remax.com.eg/property/for-sale-beverly-hills-compound-sodic-developments-phase-2-apartment-4011,3,3,220,"EGP 11,110,000",50500.0,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-250m-with-50m-terrace-smouha-3977,4,3,250,"EGP 8,250,000",33000.0,"Hay Sharq - Alexandria , Egypt",Alexandria,Hay Sharq,None,Apartment,Residential,Sale
https://remax.com.eg/property/garage-for-sale-120-m2-area-one-piece-sidi-bishr-gamal-abdel-nasser-3993,0,1,120,"EGP 1,300,000",10833.33,"Hay Awal El Montazah - Alexandria , Egypt",Alexandria,Hay Awal El Montazah,None,Apartment,Commercial,Rent
https://remax.com.eg/property/apartment-for-sale-130-m-in-dejoya-residence-compound-sheikh-zayed-area-4001,3,3,130,"EGP 3,900,000",30000.0,"New Capital City - Cairo , Egypt",Cairo,New Capital City,None,Apartment,Residential,Rent
https://remax.com.eg/property/for-sale-zed-elsheikh-zayed-ora-developments-apartment-4007,3,3,164,"EGP 16,132,000",98365.85,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zed-elsheikh-zayed-ora-developments-phase-2-apartment-4008,1,1,71,"EGP 6,492,000",91436.62,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zed-elsheikh-zayed-ora-developments-apartment-4009,3,3,211,"EGP 16,500,000",78199.05,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-zed-elshiekh-zayed-ore-developments-apartment-3996,1,1,88,"EGP 6,872,000",78090.91,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/for-sale-el-murooj-compound-dar-al-maghraby-development-duplex-3998,3,3,260,"EGP 9,500,000",36538.46,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/fully-furnished-villa-for-sale-in-utopia-3966,3,3,250,"EGP 14,500,000",58000.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/upville-compound-duplex-3949,3,3,302,"EGP 10,500,000",34768.21,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/aeon-towers-studio-3955,1,1,56,"EGP 50,000",892.86,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/office-for-rent-in-the-heart-of-sheikh-zayed-kargo-mall-3973,0,0,76,"EGP 50,000",657.89,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/swan-lake-west-compound-apartment-3951,3,3,199,"EGP 21,000,000",105527.64,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/el-karma-4-compound-twin-house-3943,5,5,340,"EGP 200,000",588.24,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-for-sale-138-m-al-kukh-street-branching-off-from-gamal-abdel-nasser-al-asafir-3368,3,2,138,"EGP 2,500,000",18115.94,"Hay Than El Montazah - Alexandria , Egypt",Alexandria,Hay Than El Montazah,None,Apartment,Residential,Rent
https://remax.com.eg/property/shop-for-rent-100m-memphis-street-branching-off-from-agetia-2831,1,1,100,"EGP 35,000",350.0,"Hay Wasat - Alexandria , Egypt",Alexandria,Hay Wasat,None,Apartment,Commercial,Rent
https://remax.com.eg/property/office-or-clinic-for-rent-in-capital-business-park-3965,1,0,62,"EGP 75,000",1209.68,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/chalet-175-m-silver-sands-ora-project-on-the-north-coast-3967,2,2,175,"EGP 31,000,000",177142.86,"Qesm Marsa Matrouh - North Coast , Egypt",North Coast,Qesm Marsa Matrouh,None,Apartment,Residential,Rent
https://remax.com.eg/property/shop-for-rent-in-ritzy-mall-sheikh-zayed-3957,0,0,49,"EGP 40,000",816.33,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/shop-for-rent-in-a-plaza-mall-sheikh-zayed-3975,0,0,42,"EGP 26,000",619.05,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/exclusive-apartment-in-zed-west-under-market-price-3912,2,2,135,"EGP 8,700,000",64444.44,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/i-city-october-compound-i-villa-garden-3903,3,3,240,"EGP 10,000,000",41666.67,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/prime-location-finished-town-house-in-al-patio-6-3908,3,3,210,"EGP 14,000,000",66666.67,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/fully-furnished-studio-for-rent-in-nyoum-3890,1,1,60,"EGP 15,000",250.0,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Rent
https://remax.com.eg/property/apartment-130-m-for-sale-in-lamir-compound-in-ajami-full-sea-view-3932,3,2,130,"EGP 1,350,000",10384.62,"Hay Al Agami - Alexandria , Egypt",Alexandria,Hay Al Agami,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-175-m-for-rent-directly-after-el-mansheya-court-3899,5,1,175,"EGP 6,500",37.14,"Hay Awal El Montazah - Alexandria , Egypt",Alexandria,Hay Awal El Montazah,None,Apartment,Residential,Rent
https://remax.com.eg/property/villa-for-sale-in-dreamland-6th-of-october-3917,4,5,408,"EGP 11,500,000",28186.27,"- , Egypt",None,None,None,Apartment,Residential,Sale
https://remax.com.eg/property/ultra-super-nice-villa-for-great-people-only-3897,8,6,1200,"EGP 45,000,000",37500.0,"New Cairo City - Cairo , Egypt",Cairo,New Cairo City,None,Apartment,Residential,None
https://remax.com.eg/property/test-listing-3911,4,3,33,"AED 23,455,223",710764.33,"New Sohag City - Sohag , Egypt",Sohag,New Sohag City,None,Apartment,Residential,None
https://remax.com.eg/property/fully-furnished-apartment-for-rent-in-zed-towers-3915,2,2,105,"EGP 50,000",476.19,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Rent
https://remax.com.eg/property/zed-elshiekh-zayed-apartment-3905,1,1,88,"EGP 6,871,303",78082.99,"Sheikh Zayed City - Giza , Egypt",Giza,Sheikh Zayed City,None,Apartment,Residential,Sale
https://remax.com.eg/property/el-nada-compound-twin-house-3904,4,6,315,"EGP 28,700,000",91111.11,"Imbaba - Giza , Egypt",Giza,Imbaba,None,Apartment,Residential,Sale
https://remax.com.eg/property/el-khamayl-compound-apartment-3866,3,3,170,"EGP 4,700,000",27647.06,"6 October City - Giza , Egypt",Giza,6 October City,None,Apartment,Residential,Sale
https://remax.com.eg/property/apartment-for-sale-600-m-in-san-stefano-area-directly-on-the-sea-brand-building-3571,6,6,600,"EGP 34,000,000",56666.67,"Hay Sharq - Alexandria , Egypt",Alexandria,Hay Sharq,None,Apartment,Residential,Sale
